,degree,betweenness,eigenvector,closeness,pagerank
348,0.00012572290671360322,0.0,0.002165811818196149,0.304240975376524,2.8290441432552575e-05
353,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
384,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
430,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
588,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
589,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
590,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
591,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
592,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
593,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
584,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
586,9.429218003520242e-05,0.0,0.0015020023599001812,0.2920774809510695,2.0109692192655892e-05
595,0.00015715363339200404,0.0,0.0034252684815106868,0.3033041621384583,3.0024028751035223e-05
475,0.00018858436007040483,3.1339335471812223e-07,0.004513569911228096,0.31351681595569614,3.389582257811341e-05
478,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
480,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
482,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
486,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
495,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
498,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
501,0.00012572290671360322,0.0,0.002203052680108738,0.29723190179463943,2.55305013242639e-05
502,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
511,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
515,0.00015715363339200404,0.0,0.0034252684815106868,0.3033041621384583,3.0024028751035223e-05
517,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
518,0.00015715363339200404,0.0,0.0034252684815106868,0.3033041621384583,3.0024028751035223e-05
519,0.00012572290671360322,0.0,0.0027242181613021292,0.3017994517221426,2.4603219619427216e-05
520,9.429218003520242e-05,0.0,0.0015052878616549333,0.2930216708571639,2.020135534056321e-05
521,0.00012572290671360322,0.0,0.002203052680108738,0.29723190179463943,2.55305013242639e-05
522,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
523,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
524,0.00012572290671360322,0.0,0.002203052680108738,0.29723190179463943,2.55305013242639e-05
525,0.00012572290671360322,0.0,0.0027242181613021292,0.3017994517221426,2.4603219619427216e-05
530,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
535,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
536,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
537,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
539,0.0003143072667840081,1.3335051926625325e-06,0.0077983267657964735,0.3250743310208127,5.169109958948947e-05
550,0.00015715363339200404,0.0,0.0034252684815106868,0.3033041621384583,3.0024028751035223e-05
551,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
552,0.00022001508674880562,4.533544753560205e-07,0.0055991459893791114,0.31358479780009657,3.760012856512268e-05
554,9.429218003520242e-05,0.0,0.0015020023599001812,0.2920774809510695,2.0109692192655892e-05
558,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
563,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
569,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
571,0.00012572290671360322,0.0,0.002203052680108738,0.29723190179463943,2.55305013242639e-05
573,0.00012572290671360322,0.0,0.002203052680108738,0.29723190179463943,2.55305013242639e-05
577,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
578,9.429218003520242e-05,0.0,0.0016597225609461695,0.29698497152991693,2.0742699093345217e-05
579,0.00015715363339200404,0.0,0.0034252684815106868,0.3033041621384583,3.0024028751035223e-05
599,9.429218003520242e-05,0.0,0.0015020023599001812,0.2920774809510695,2.0109692192655892e-05
611,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
612,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
613,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
614,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
